timestamp,x,y,z,qx,qy,qz,qw
431101.127427,0.002947,0.017981,0.017306,0.098940,0.235875,0.721225,-0.643746
431101.144095,0.002251,0.017799,0.017562,0.101320,0.236427,0.721202,-0.643199
431101.160763,0.002036,0.017605,0.017448,0.104551,0.236159,0.721495,-0.642451
431101.177431,0.001988,0.017451,0.017285,0.107746,0.235576,0.722022,-0.641544
431101.194099,0.001992,0.017346,0.017159,0.110352,0.235036,0.722567,-0.640685
431101.210767,0.002007,0.017272,0.017055,0.112549,0.234470,0.722897,-0.640138
431101.227435,0.001807,0.017067,0.016983,0.113626,0.233688,0.722999,-0.640119
431101.244103,0.001734,0.017035,0.017075,0.113409,0.233407,0.723036,-0.640217
431101.260770,0.001686,0.017065,0.017238,0.112079,0.233454,0.722883,-0.640608
431101.277438,0.001620,0.017088,0.017381,0.110613,0.233517,0.722528,-0.641239
431101.294106,0.001506,0.017078,0.017473,0.109382,0.233562,0.721934,-0.642103
431101.310774,0.001346,0.017039,0.017507,0.108148,0.233270,0.721130,-0.643320
431101.327442,0.001149,0.016998,0.017516,0.107574,0.233187,0.720296,-0.644380
431101.344110,0.001149,0.016813,0.017188,0.107679,0.232848,0.719660,-0.645195
431101.360778,0.001071,0.016767,0.017086,0.107506,0.232496,0.719192,-0.645872
431101.377446,0.001041,0.016825,0.017208,0.106169,0.232046,0.719120,-0.646335
431101.394114,0.001088,0.016978,0.017554,0.103337,0.231653,0.719361,-0.646666
431101.410782,0.001171,0.017167,0.017985,0.100228,0.230572,0.719675,-0.647193
431101.427450,0.001190,0.017344,0.018382,0.098465,0.229337,0.719899,-0.647653
431101.444118,0.001201,0.017490,0.018675,0.098499,0.227310,0.720046,-0.648198
431101.460786,0.001047,0.017677,0.019032,0.098793,0.225001,0.719889,-0.649133
431101.477454,0.000819,0.017963,0.019566,0.098172,0.222633,0.719641,-0.650319
431101.494122,0.000587,0.018365,0.020312,0.096282,0.220179,0.719505,-0.651586
431101.510790,0.000387,0.018860,0.021214,0.093322,0.217560,0.719322,-0.653096
431101.527457,0.000162,0.019420,0.022187,0.089859,0.215411,0.719241,-0.654383
431101.544125,-0.000322,0.020096,0.023349,0.086626,0.213582,0.719029,-0.655650
431101.560793,-0.000662,0.020670,0.024270,0.084465,0.211833,0.718780,-0.656770
431101.577461,-0.000902,0.021180,0.025019,0.083727,0.209960,0.718790,-0.657455
431101.594129,-0.001078,0.021669,0.025707,0.083424,0.207941,0.719083,-0.657815
431101.610797,-0.001236,0.022162,0.026418,0.082501,0.206121,0.719395,-0.658163
431101.627465,-0.001631,0.022709,0.027269,0.080930,0.204736,0.719432,-0.658750
431101.644133,-0.001864,0.023185,0.027955,0.079403,0.203737,0.719427,-0.659251
431101.660801,-0.002025,0.023594,0.028468,0.078552,0.203091,0.719396,-0.659586
431101.677469,-0.002150,0.023938,0.028806,0.078594,0.202782,0.719321,-0.659757
431101.694137,-0.002250,0.024220,0.028973,0.079631,0.202763,0.719241,-0.659726
431101.710805,-0.002297,0.024445,0.028985,0.081574,0.202956,0.719253,-0.659416
431101.727473,-0.002538,0.024303,0.029030,0.083434,0.203204,0.719288,-0.659069
431101.744141,-0.002575,0.024403,0.029034,0.085205,0.203618,0.719583,-0.658392
431101.760809,-0.002548,0.024604,0.029046,0.086575,0.204125,0.719842,-0.657773
431101.777476,-0.002529,0.024843,0.029082,0.087488,0.204603,0.719933,-0.657404
431101.794144,-0.002555,0.025069,0.029108,0.088054,0.205357,0.719683,-0.657367
431101.810812,-0.002610,0.025267,0.029105,0.088245,0.206627,0.719116,-0.657564
431101.827480,-0.003102,0.025083,0.029474,0.087674,0.208093,0.718377,-0.657986
431101.844148,-0.003322,0.025081,0.029535,0.087750,0.209889,0.717686,-0.658158
431101.860816,-0.003436,0.025077,0.029357,0.088807,0.211683,0.717080,-0.658103
431101.877484,-0.003514,0.024997,0.028969,0.090675,0.213667,0.716475,-0.657866
431101.894152,-0.003578,0.024824,0.028394,0.092904,0.216202,0.715739,-0.657528
431101.910820,-0.003633,0.024592,0.027746,0.094690,0.219106,0.714935,-0.657186
431101.927488,-0.003700,0.023942,0.027403,0.095074,0.221670,0.714221,-0.657048
431101.944156,-0.003786,0.023551,0.027039,0.095178,0.223882,0.713420,-0.657152
431101.960824,-0.003894,0.023237,0.026704,0.095319,0.225273,0.712657,-0.657485
431101.977492,-0.004029,0.022961,0.026420,0.095286,0.225967,0.711982,-0.657983
431101.994159,-0.004184,0.022707,0.026192,0.094673,0.226376,0.711397,-0.658563
431102.010827,-0.004333,0.022468,0.025972,0.093624,0.226808,0.710827,-0.659180
431102.027495,-0.004412,0.022033,0.025993,0.092095,0.227155,0.710408,-0.659727
431102.044163,-0.004442,0.021796,0.025931,0.090249,0.227655,0.710086,-0.660156
431102.060831,-0.004437,0.021674,0.025930,0.087552,0.228240,0.709843,-0.660578
431102.077499,-0.004419,0.021628,0.026017,0.084424,0.228839,0.709675,-0.660959
431102.094167,-0.004401,0.021621,0.026162,0.081996,0.228811,0.709660,-0.661290
431102.110835,-0.004394,0.021619,0.026325,0.080751,0.227707,0.709765,-0.661712
431102.127503,-0.004413,0.021628,0.026486,0.080882,0.226310,0.709842,-0.662093
431102.144171,-0.004389,0.021431,0.026577,0.081828,0.224625,0.709941,-0.662444
431102.160839,-0.004362,0.021419,0.026699,0.082768,0.223431,0.710040,-0.662624
431102.177507,-0.004298,0.021513,0.026854,0.082932,0.222954,0.710160,-0.662636
431102.194175,-0.004205,0.021681,0.027066,0.082230,0.222847,0.710333,-0.662574
431102.210843,-0.004107,0.021900,0.027337,0.081311,0.222574,0.710586,-0.662508
431102.227511,-0.004388,0.022244,0.027837,0.080473,0.221705,0.710934,-0.662529
431102.244179,-0.004500,0.022561,0.028323,0.079971,0.220207,0.711336,-0.662657
431102.260847,-0.004595,0.022878,0.028838,0.079895,0.218042,0.711727,-0.662962
431102.277515,-0.004720,0.023180,0.029356,0.080422,0.215345,0.712004,-0.663483
431102.294182,-0.004884,0.023447,0.029852,0.081267,0.212558,0.712121,-0.664153
431102.310850,-0.005082,0.023672,0.030290,0.082051,0.210264,0.712014,-0.664901
431102.327518,-0.005603,0.023784,0.030716,0.082299,0.208887,0.711730,-0.665608
431102.344186,-0.005923,0.023943,0.031052,0.081918,0.208128,0.711489,-0.666150
431102.360854,-0.006177,0.024108,0.031334,0.080903,0.207823,0.711307,-0.666563
431102.377522,-0.006420,0.024255,0.031580,0.079746,0.207592,0.711088,-0.667008
431102.394190,-0.006658,0.024384,0.031812,0.078547,0.207254,0.710808,-0.667554
431102.410858,-0.006916,0.024517,0.032061,0.076855,0.207132,0.710348,-0.668278
431102.427526,-0.007211,0.024654,0.032317,0.075015,0.207060,0.709769,-0.669124
431102.444194,-0.007534,0.024699,0.032507,0.073640,0.206605,0.709170,-0.670052
431102.460862,-0.007864,0.024484,0.032506,0.073282,0.205452,0.708776,-0.670862
431102.477530,-0.008133,0.024450,0.032630,0.073825,0.203666,0.708668,-0.671461
431102.494198,-0.008338,0.024481,0.032808,0.074359,0.201777,0.708678,-0.671962
431102.510866,-0.008494,0.024566,0.033014,0.073944,0.200663,0.708608,-0.672415
431102.527533,-0.008717,0.024705,0.033401,0.072520,0.200371,0.708548,-0.672720
431102.544201,-0.008851,0.024871,0.033702,0.070608,0.200394,0.708382,-0.673092
431102.560869,-0.008986,0.025051,0.033976,0.068849,0.200249,0.708081,-0.673633
431102.577537,-0.009153,0.025226,0.034246,0.067672,0.199585,0.707625,-0.674428
431102.594205,-0.009348,0.025387,0.034523,0.067101,0.198387,0.707117,-0.675371
431102.610873,-0.009533,0.025544,0.034842,0.066749,0.196772,0.706657,-0.676359
431102.627541,-0.009697,0.025699,0.035205,0.066248,0.195004,0.706325,-0.677267
431102.644209,-0.009832,0.025840,0.035547,0.065775,0.193270,0.706054,-0.678092
431102.660877,-0.009826,0.025711,0.036048,0.065725,0.191724,0.705995,-0.678597
431102.677545,-0.009840,0.025720,0.036280,0.066362,0.190413,0.706072,-0.678823
431102.694213,-0.009859,0.025769,0.036358,0.066962,0.189754,0.706142,-0.678876
431102.710881,-0.009896,0.025836,0.036350,0.066917,0.189910,0.706173,-0.678805
431102.727549,-0.009942,0.025901,0.036300,0.066587,0.190432,0.706130,-0.678736
431102.744217,-0.010063,0.025901,0.036281,0.066556,0.190750,0.706123,-0.678657
431102.760884,-0.010131,0.025920,0.036264,0.066832,0.190501,0.706221,-0.678597
431102.777552,-0.010172,0.025955,0.036305,0.067123,0.189850,0.706401,-0.678564
431102.794220,-0.010192,0.026018,0.036422,0.067171,0.188978,0.706636,-0.678558
431102.810888,-0.010196,0.026107,0.036588,0.067009,0.188070,0.706870,-0.678583
431102.827556,-0.010187,0.026215,0.036764,0.066630,0.187411,0.707072,-0.678592
431102.844224,-0.010183,0.026311,0.036955,0.066290,0.186969,0.707241,-0.678571
431102.860892,-0.010195,0.026349,0.037191,0.066274,0.186587,0.707456,-0.678454
431102.877560,-0.010135,0.026432,0.037345,0.066405,0.186051,0.707679,-0.678356
431102.894228,-0.010030,0.026545,0.037493,0.066469,0.185449,0.707986,-0.678194
431102.910896,-0.009873,0.026684,0.037645,0.066709,0.184640,0.708494,-0.677860
431102.927564,-0.009681,0.026844,0.037808,0.067114,0.183656,0.709193,-0.677356
431102.944232,-0.009493,0.027016,0.037978,0.067241,0.182774,0.709829,-0.676916
431102.960900,-0.009539,0.027142,0.038041,0.066870,0.182405,0.710079,-0.676790
431102.977568,-0.009542,0.027282,0.038125,0.066304,0.182477,0.710057,-0.676849
431102.994236,-0.009553,0.027410,0.038193,0.065724,0.182735,0.709904,-0.676996
431103.010904,-0.009584,0.027521,0.038260,0.065264,0.182844,0.709737,-0.677187
431103.027571,-0.009636,0.027599,0.038313,0.065326,0.182513,0.709609,-0.677404
431103.044239,-0.009869,0.027439,0.038216,0.065743,0.182045,0.709431,-0.677677
431103.060907,-0.009982,0.027366,0.038158,0.066282,0.181615,0.709343,-0.677832
431103.077575,-0.010036,0.027327,0.038104,0.066572,0.181494,0.709355,-0.677823
431103.094243,-0.010068,0.027314,0.038042,0.066678,0.181575,0.709441,-0.677700
431103.110911,-0.010098,0.027321,0.037968,0.066921,0.181642,0.709515,-0.677581
431103.127579,-0.010228,0.027291,0.038102,0.067336,0.181482,0.709557,-0.677539
431103.144247,-0.010309,0.027297,0.038115,0.067694,0.181335,0.709537,-0.677563
431103.160915,-0.010384,0.027317,0.038104,0.067733,0.181295,0.709445,-0.677667
431103.177583,-0.010456,0.027347,0.038101,0.067494,0.181354,0.709353,-0.677772
431103.194251,-0.010510,0.027374,0.038089,0.067480,0.181264,0.709332,-0.677818
431103.210919,-0.010542,0.027392,0.038050,0.067795,0.181079,0.709366,-0.677801
431103.227587,-0.010550,0.027417,0.037997,0.068346,0.180803,0.709544,-0.677634
431103.244255,-0.010577,0.027189,0.038131,0.068966,0.180502,0.709756,-0.677429
431103.260922,-0.010591,0.027131,0.038180,0.069368,0.180205,0.709982,-0.677230
431103.277591,-0.010621,0.027136,0.038249,0.069427,0.179796,0.710139,-0.677168
431103.294258,-0.010678,0.027158,0.038337,0.069337,0.179280,0.710167,-0.677284
431103.310926,-0.010736,0.027173,0.038403,0.069479,0.178734,0.710139,-0.677443
431103.327594,-0.010810,0.027061,0.038387,0.069831,0.178236,0.710211,-0.677463
431103.344262,-0.010848,0.027043,0.038396,0.070028,0.177872,0.710362,-0.677380
431103.360930,-0.010899,0.027054,0.038399,0.069884,0.177841,0.710390,-0.677374
431103.377598,-0.010963,0.027062,0.038358,0.069862,0.177924,0.710337,-0.677410
431103.394266,-0.011017,0.027061,0.038254,0.070404,0.177924,0.710370,-0.677318
431103.410934,-0.011061,0.027060,0.038119,0.071326,0.177829,0.710535,-0.677074
431103.427602,-0.011113,0.027063,0.038002,0.072196,0.177635,0.710685,-0.676876
431103.444270,-0.011189,0.027068,0.037934,0.072593,0.177491,0.710713,-0.676841
431103.460938,-0.011323,0.026960,0.037952,0.072402,0.177456,0.710614,-0.676975
431103.477606,-0.011463,0.026918,0.037941,0.072202,0.177559,0.710462,-0.677129
431103.494273,-0.011627,0.026888,0.037916,0.072203,0.177582,0.710274,-0.677320
431103.510942,-0.011819,0.026853,0.037892,0.072400,0.177464,0.710018,-0.677598
431103.527609,-0.012068,0.026680,0.037801,0.072590,0.177382,0.709702,-0.677930
431103.544277,-0.012282,0.026584,0.037768,0.072926,0.177207,0.709480,-0.678172
431103.560945,-0.012460,0.026510,0.037717,0.073663,0.176971,0.709378,-0.678261
431103.577613,-0.012603,0.026455,0.037642,0.074662,0.176765,0.709400,-0.678182
431103.594281,-0.012731,0.026427,0.037581,0.075561,0.176516,0.709514,-0.678028
431103.610949,-0.012862,0.026417,0.037546,0.076222,0.176338,0.709570,-0.677942
431103.627617,-0.012981,0.026416,0.037514,0.076967,0.176129,0.709635,-0.677845
431103.644285,-0.013117,0.026474,0.037546,0.077744,0.175991,0.709757,-0.677663
431103.660953,-0.013195,0.026524,0.037564,0.078129,0.175946,0.709909,-0.677472
431103.677621,-0.013245,0.026591,0.037600,0.078297,0.175874,0.710050,-0.677323
431103.694289,-0.013254,0.026666,0.037658,0.078721,0.175439,0.710277,-0.677149
431103.710957,-0.013198,0.026751,0.037745,0.079488,0.174548,0.710736,-0.676808
431103.727625,-0.013034,0.026735,0.037830,0.080292,0.173342,0.711452,-0.676270
431103.744292,-0.012877,0.026792,0.037965,0.080909,0.172127,0.712252,-0.675665
431103.760961,-0.012719,0.026856,0.038075,0.081607,0.171005,0.712988,-0.675090
431103.777628,-0.012547,0.026922,0.038107,0.082632,0.170239,0.713693,-0.674413
431103.794296,-0.012348,0.026991,0.038055,0.083872,0.169852,0.714461,-0.673544
431103.810964,-0.012140,0.027061,0.037947,0.085028,0.169725,0.715240,-0.672603
431103.827632,-0.012096,0.027070,0.037835,0.085416,0.170063,0.715783,-0.671891
431103.844300,-0.012015,0.027115,0.037762,0.084908,0.170909,0.716091,-0.671412
431103.860968,-0.011938,0.027168,0.037716,0.083971,0.171889,0.716246,-0.671114
431103.877636,-0.011855,0.027218,0.037655,0.083421,0.172696,0.716442,-0.670766
431103.894304,-0.011786,0.027260,0.037557,0.083577,0.173200,0.716774,-0.670263
431103.910972,-0.011755,0.027298,0.037443,0.084476,0.173351,0.717170,-0.669687
431103.927640,-0.011671,0.027095,0.037222,0.086099,0.172582,0.717587,-0.669232
431103.944308,-0.011675,0.027052,0.037186,0.087848,0.171357,0.717980,-0.668897
431103.960976,-0.011689,0.027092,0.037293,0.088838,0.170111,0.718393,-0.668642
431103.977644,-0.011706,0.027191,0.037489,0.088486,0.169558,0.718685,-0.668514
431103.994312,-0.011757,0.027321,0.037689,0.087538,0.169567,0.718792,-0.668523
431104.010980,-0.011858,0.027430,0.037848,0.087017,0.169440,0.718711,-0.668709
431104.027647,-0.012051,0.027411,0.038000,0.087195,0.169075,0.718534,-0.668969
431104.044315,-0.012201,0.027444,0.038084,0.088059,0.168473,0.718429,-0.669120
431104.060983,-0.012351,0.027503,0.038162,0.088982,0.167793,0.718354,-0.669250
431104.077651,-0.012527,0.027544,0.038241,0.089708,0.167242,0.718036,-0.669632
431104.094319,-0.012715,0.027543,0.038271,0.090667,0.166886,0.717498,-0.670168
431104.110987,-0.012873,0.027484,0.038189,0.092529,0.166527,0.716980,-0.670557
431104.127655,-0.013015,0.027414,0.038024,0.095158,0.166264,0.716636,-0.670623
431104.144323,-0.013076,0.027347,0.037801,0.097197,0.166557,0.716495,-0.670408
431104.160991,-0.013117,0.027317,0.037650,0.097637,0.167488,0.716306,-0.670314
431104.177659,-0.013145,0.027326,0.037664,0.096684,0.168165,0.716068,-0.670536
431104.194327,-0.013155,0.027369,0.037848,0.094901,0.168262,0.715893,-0.670954
431104.210995,-0.013160,0.027437,0.038114,0.092924,0.167900,0.715705,-0.671522
431104.227663,-0.013201,0.027384,0.038338,0.091196,0.167552,0.715468,-0.672098
431104.244331,-0.013212,0.027387,0.038453,0.090345,0.167441,0.715252,-0.672470
431104.260998,-0.013163,0.027412,0.038447,0.090584,0.167458,0.715226,-0.672462
431104.277666,-0.013020,0.027471,0.038409,0.091334,0.167279,0.715580,-0.672028
431104.294334,-0.012798,0.027572,0.038415,0.091662,0.167205,0.716214,-0.671325
431104.311002,-0.012549,0.027687,0.038450,0.091486,0.167173,0.716899,-0.670626
431104.327670,-0.012192,0.027827,0.038604,0.090906,0.167513,0.717371,-0.670115
431104.344338,-0.011952,0.027920,0.038661,0.090377,0.167885,0.717643,-0.669803
431104.361006,-0.011789,0.027981,0.038671,0.090254,0.168046,0.717749,-0.669665
431104.377674,-0.011671,0.028019,0.038662,0.090484,0.167916,0.717763,-0.669652
431104.394342,-0.011562,0.028048,0.038670,0.090593,0.167728,0.717772,-0.669674
431104.411010,-0.011436,0.028084,0.038706,0.090261,0.167674,0.717862,-0.669637
431104.427678,-0.011313,0.028125,0.038756,0.089604,0.167827,0.717969,-0.669571
431104.444346,-0.011278,0.028107,0.038869,0.088973,0.167969,0.718021,-0.669564
431104.461014,-0.011227,0.028099,0.038936,0.088540,0.167886,0.718042,-0.669620
431104.477682,-0.011191,0.028081,0.038943,0.088499,0.167787,0.718008,-0.669686
431104.494349,-0.011159,0.028055,0.038879,0.088875,0.167862,0.717985,-0.669642
431104.511017,-0.011118,0.028056,0.038808,0.089137,0.168205,0.718043,-0.669459
431104.527685,-0.010911,0.028092,0.038842,0.088924,0.168216,0.718229,-0.669285
431104.544353,-0.010829,0.028190,0.039026,0.088289,0.167680,0.718439,-0.669278
431104.561021,-0.010837,0.028313,0.039291,0.087884,0.166667,0.718478,-0.669543
431104.577689,-0.010900,0.028440,0.039560,0.088063,0.165352,0.718406,-0.669922
431104.594357,-0.010979,0.028562,0.039779,0.088676,0.164438,0.718308,-0.670172
431104.611025,-0.011048,0.028711,0.039937,0.089455,0.164224,0.718234,-0.670200
431104.627693,-0.011103,0.028899,0.040093,0.090246,0.164256,0.718259,-0.670059
431104.644361,-0.011206,0.029124,0.040318,0.091589,0.164023,0.718432,-0.669749
431104.661029,-0.011380,0.029386,0.040616,0.093730,0.163440,0.718685,-0.669323
431104.677697,-0.011525,0.029662,0.040846,0.096218,0.162771,0.718906,-0.668895
431104.694365,-0.011751,0.029988,0.041145,0.098350,0.162076,0.718956,-0.668701
431104.711033,-0.012118,0.030343,0.041568,0.100028,0.161271,0.718707,-0.668914
431104.727701,-0.012650,0.030691,0.042086,0.101450,0.160188,0.718107,-0.669604
431104.744369,-0.013405,0.030821,0.042554,0.102977,0.159193,0.717194,-0.670587
431104.761036,-0.014223,0.031043,0.043021,0.105494,0.157939,0.716316,-0.671430
431104.777704,-0.015082,0.031280,0.043557,0.108306,0.156199,0.715558,-0.672196
431104.794372,-0.016003,0.031523,0.044255,0.110374,0.154030,0.714827,-0.673138
431104.811040,-0.016955,0.031749,0.045095,0.111687,0.151447,0.714134,-0.674242
431104.827708,-0.017951,0.031999,0.046049,0.112164,0.148974,0.713466,-0.675420
431104.844376,-0.018936,0.032179,0.046991,0.111646,0.146940,0.712712,-0.676746
431104.861044,-0.019946,0.032328,0.047856,0.110586,0.145523,0.711732,-0.678256
431104.877712,-0.020988,0.032464,0.048614,0.109345,0.144601,0.710489,-0.679955
431104.894380,-0.022022,0.032587,0.049251,0.108032,0.143976,0.709165,-0.681678
431104.911048,-0.023001,0.032682,0.049735,0.106886,0.143697,0.707919,-0.683211
431104.927716,-0.023858,0.032737,0.050072,0.106233,0.143529,0.706926,-0.684375
431104.944384,-0.024625,0.032939,0.050203,0.105703,0.143459,0.706251,-0.685168
431104.961052,-0.025295,0.033004,0.050353,0.104674,0.143664,0.705585,-0.685969
431104.977719,-0.025915,0.033020,0.050462,0.103796,0.144067,0.704872,-0.686751
431104.994388,-0.026457,0.033007,0.050472,0.104419,0.143784,0.704355,-0.687246
431105.011056,-0.026956,0.032965,0.050446,0.105661,0.142902,0.703994,-0.687610
431105.027723,-0.027463,0.032898,0.050433,0.106628,0.142043,0.703628,-0.688013
431105.044391,-0.027939,0.032856,0.050734,0.107709,0.141004,0.703240,-0.688455
431105.061059,-0.028393,0.032742,0.050808,0.109103,0.139911,0.702913,-0.688792
431105.077727,-0.028780,0.032622,0.050808,0.110340,0.139033,0.702814,-0.688874
431105.094395,-0.029115,0.032538,0.050810,0.110640,0.138710,0.702868,-0.688836
431105.111063,-0.029464,0.032482,0.050808,0.109907,0.139087,0.702811,-0.688935
431105.127731,-0.029862,0.032416,0.050730,0.109695,0.139662,0.702621,-0.689047
431105.144399,-0.030748,0.032442,0.050916,0.110398,0.140050,0.702277,-0.689206
431105.161067,-0.031359,0.032362,0.050874,0.111332,0.140059,0.701920,-0.689418
431105.177735,-0.031859,0.032272,0.050802,0.111741,0.140176,0.701536,-0.689719
431105.194403,-0.032289,0.032210,0.050749,0.111629,0.140413,0.701222,-0.690008
431105.211071,-0.032678,0.032174,0.050697,0.111389,0.140624,0.701002,-0.690227
431105.227738,-0.033040,0.032146,0.050603,0.111817,0.140766,0.700799,-0.690335
431105.244406,-0.033483,0.031787,0.050530,0.112846,0.140763,0.700652,-0.690318
431105.261074,-0.033815,0.031621,0.050351,0.114268,0.140888,0.700519,-0.690193
431105.277742,-0.034077,0.031515,0.050129,0.115579,0.141241,0.700463,-0.689960
431105.294410,-0.034341,0.031454,0.049928,0.116380,0.141772,0.700430,-0.689749
431105.311078,-0.034702,0.031402,0.049815,0.116368,0.142177,0.700151,-0.689951
431105.327746,-0.035205,0.031330,0.049818,0.116043,0.142145,0.699455,-0.690719
431105.344414,-0.035953,0.031195,0.050203,0.115770,0.141490,0.698548,-0.691815
431105.361082,-0.036595,0.031040,0.050390,0.115777,0.140553,0.697776,-0.692783
431105.377750,-0.037128,0.030884,0.050456,0.115551,0.140106,0.697292,-0.693399
431105.394418,-0.037576,0.030736,0.050405,0.115160,0.140389,0.697093,-0.693607
431105.411086,-0.037971,0.030586,0.050246,0.115268,0.140911,0.697013,-0.693563
431105.427754,-0.038430,0.030377,0.050095,0.115818,0.141323,0.696996,-0.693404
431105.444422,-0.038829,0.030189,0.049923,0.116394,0.141454,0.696871,-0.693408
431105.461090,-0.039208,0.030023,0.049764,0.116323,0.141668,0.696546,-0.693702
431105.477757,-0.039534,0.029879,0.049609,0.115321,0.142353,0.696054,-0.694223
431105.494425,-0.039759,0.029765,0.049447,0.113596,0.143517,0.695586,-0.694737
431105.511093,-0.039867,0.029686,0.049255,0.111915,0.144855,0.695290,-0.695028
431105.527761,-0.039780,0.029393,0.049012,0.110708,0.145821,0.695161,-0.695148
431105.544429,-0.039657,0.029239,0.048727,0.110550,0.146473,0.695208,-0.694990
431105.561097,-0.039470,0.029102,0.048369,0.111347,0.146795,0.695405,-0.694597
431105.577765,-0.039232,0.028963,0.047952,0.112575,0.147122,0.695615,-0.694119
431105.594433,-0.038941,0.028852,0.047543,0.113525,0.147571,0.695899,-0.693584
431105.611101,-0.038584,0.028794,0.047192,0.113394,0.148429,0.696253,-0.693067
431105.627769,-0.038144,0.028805,0.046861,0.111910,0.150047,0.696761,-0.692450
431105.644437,-0.037562,0.028817,0.046653,0.110262,0.152416,0.697566,-0.691385
431105.661105,-0.036878,0.028804,0.046485,0.109645,0.154885,0.698540,-0.689950
431105.677773,-0.036211,0.028793,0.045977,0.110793,0.156901,0.699586,-0.688249
431105.694441,-0.035495,0.028759,0.045347,0.113316,0.158344,0.700769,-0.686302
431105.711109,-0.034671,0.028713,0.044687,0.115965,0.159630,0.702202,-0.684093
431105.727776,-0.033732,0.028693,0.044016,0.118394,0.161318,0.704047,-0.681378
431105.744445,-0.032841,0.028461,0.043444,0.120418,0.163505,0.705948,-0.678530
431105.761112,-0.031929,0.028400,0.042725,0.122087,0.166305,0.707634,-0.675789
431105.777780,-0.031078,0.028367,0.041959,0.123401,0.169351,0.708906,-0.673457
431105.794448,-0.030313,0.028310,0.041247,0.124492,0.171999,0.709719,-0.671727
431105.811116,-0.029654,0.028212,0.040669,0.125730,0.173253,0.710154,-0.670714
431105.827784,-0.029133,0.028114,0.040278,0.127420,0.172563,0.710486,-0.670221
431105.844452,-0.028757,0.027639,0.040244,0.128513,0.171130,0.710703,-0.670149
431105.861120,-0.028333,0.027426,0.040230,0.129334,0.169811,0.710880,-0.670139
431105.877788,-0.027877,0.027333,0.040258,0.130290,0.168093,0.711190,-0.670058
431105.894456,-0.027412,0.027320,0.040340,0.131395,0.166005,0.711691,-0.669831
431105.911124,-0.026927,0.027351,0.040416,0.133242,0.163376,0.712405,-0.669353
431105.927792,-0.026439,0.027411,0.040453,0.135753,0.160704,0.713267,-0.668577
431105.944460,-0.026286,0.027394,0.040629,0.138255,0.158065,0.714190,-0.667708
431105.961127,-0.026001,0.027477,0.040707,0.140418,0.155879,0.715015,-0.666887
431105.977796,-0.025675,0.027587,0.040760,0.141510,0.154738,0.715731,-0.666153
431105.994463,-0.025387,0.027679,0.040787,0.142194,0.153821,0.716293,-0.665615
431106.011131,-0.025241,0.027696,0.040804,0.143534,0.152062,0.716546,-0.665460
431106.027799,-0.025245,0.027654,0.040898,0.145459,0.149720,0.716373,-0.665759
431106.044467,-0.025306,0.027609,0.040993,0.147078,0.147059,0.716231,-0.666150
431106.061135,-0.025315,0.027636,0.041102,0.147509,0.144911,0.716431,-0.666309
431106.077803,-0.025179,0.027721,0.041283,0.147418,0.143547,0.717068,-0.665940
431106.094471,-0.024910,0.027821,0.041370,0.147606,0.143055,0.718066,-0.664928
431106.111139,-0.024621,0.027919,0.041367,0.148588,0.142505,0.719144,-0.663661
431106.127807,-0.024470,0.027997,0.041333,0.150927,0.141122,0.719833,-0.662681
431106.144475,-0.024538,0.028141,0.041380,0.154371,0.138754,0.719990,-0.662217
431106.161143,-0.024672,0.028213,0.041513,0.157453,0.136257,0.719677,-0.662350
431106.177811,-0.024770,0.028329,0.041894,0.158236,0.133948,0.719223,-0.663127
431106.194479,-0.024845,0.028613,0.042518,0.154595,0.133788,0.718811,-0.664464
431106.211147,-0.024929,0.028960,0.043125,0.149763,0.134927,0.718231,-0.665966
431106.227815,-0.025044,0.029282,0.043649,0.146663,0.135303,0.717797,-0.667046
